Created 04-09-2020 15:33 by Windographer 4.1.12

Latitude = N 38° 31' 27.840"
Longitude = W 73° 35' 27.180"
Elevation = 85 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	C1-SWI C3 Spd 100m Avg [m/s]	C1-SWI C3 Spd 100m StdDev [m/s]	C1-SWI C3 Spd 100m Max [m/s]	C2-SWI C3 Spd 99m Avg [m/s]	C2-SWI C3 Spd 99m StdDev [m/s]	C2-SWI C3 Spd 99m Max [m/s]	C3-SWI C3 Spd 80m Avg [m/s]	C3-SWI C3 Spd 80m StdDev [m/s]	C3-SWI C3 Spd 80m Max [m/s]	C4-SWI C3 Spd 65m Avg [m/s]	C4-SWI C3 Spd 65m StdDev [m/s]	C4-SWI C3 Spd 65m Max [m/s]	C5-SWI C3 Spd 50m Avg [m/s]	C5-SWI C3 Spd 50m StdDev [m/s]	C5-SWI C3 Spd 50m Max [m/s]	A1-SWI PV1 Direction 98m VectorAvg [°]	A1-SWI PV1 Direction 98m VectorStdDev [°]	A2-SWI PV1 Direction 48m VectorAvg [°]	A2-SWI PV1 Direction 48m VectorStdDev [°]	A3-Other Model Temperature 100m Avg [°C]	A3-Other Model Temperature 100m StdDev [°C]	A3-Other Model Temperature 100m Max [°C]	A3-Other Model Temperature 100m TimeOfMax [°C]	A3-Other Model Temperature 100m Min [°C]	A3-Other Model Temperature 100m TimeOfMin [°C]	A4-Humidity  0m Avg [%]	A4-Humidity  0m StdDev [%]	A4-Humidity  0m Max [%]	A4-Humidity  0m TimeOfMax [%RH]	A4-Humidity  0m Min [%]	A4-Humidity  0m TimeOfMin [%RH]	A5-Setra 276 Pressure 0m Avg [mbar]	I1-Inner Temp Avg [°C]	I2-Battery 1 Avg	I3-Battery 2 Avg	I4-12V Power Avg	A3-Other Model Temperature 100m Sample [°C]	A4-Humidity  0m Sample [%]	A5-Setra 276 Pressure 0m Sample [mbar]	
2017-11-16 02:00	5.186	0.308	6.026	5.256	0.305	6.419	4.287	0.323	5.664	3.584	0.305	4.846	2.950	0.254	4.102	202.5	2.3	194.8	4.4														5.88	9.1428	9.4213	13.036	10.23	82.6	1012.7
2017-11-16 03:00	4.075	0.387	6.026	4.170	0.364	6.034	3.325	0.335	4.901	2.834	0.277	4.466	2.786	0.275	3.721	195.6	3.0	212.3	6.8														4.86	9.1442	9.4200	13.022	9.53	86.7	1012.3
2017-11-16 04:00	2.352	0.389	4.095	2.565	0.342	4.108	1.767	0.306	2.996	1.598	0.279	2.561	1.734	0.271	2.959	172.6	4.4	168.2	6.5														3.99	9.1454	9.4199	13.012	8.82	90.3	1011.9
2017-11-16 05:00	2.269	0.386	4.095	2.506	0.353	4.108	1.809	0.332	2.996	1.730	0.267	2.561	1.871	0.249	2.959	164.8	6.0	185.6	8.1														3.01	9.1458	9.4193	13.008	8.28	92.6	1011.5
2017-11-16 06:00	1.499	0.460	4.095	1.923	0.439	4.108	1.581	0.464	4.520	1.789	0.528	4.466	1.910	0.490	4.483	148.7	27.1	206.0	5.4														2.82	9.1297	9.4188	14.758	8.27	93.4	1011.8
2017-11-16 07:00	2.307	0.446	4.867	2.567	0.416	4.879	1.720	0.493	4.139	1.414	0.514	3.704	1.166	0.492	3.340	227.9	6.9	238.1	10.0														6.30	9.1130	9.4222	17.277	8.49	92.7	1012.4
2017-11-16 08:00	1.234	0.554	3.709	1.570	0.516	3.338	1.255	0.563	2.996	1.329	0.540	3.704	1.351	0.522	3.340	253.3	13.2	226.2	10.8														11.60	9.1147	9.4346	16.823	10.86	85.7	1013.1
2017-11-16 09:00	0.979	0.647	3.323	1.395	0.640	3.723	1.139	0.606	3.758	1.164	0.661	3.704	1.103	0.641	3.340	269.3	30.8	240.7	35.5														17.08	9.1286	9.4481	15.634	13.17	73.7	1012.2
2017-11-16 10:00	1.172	0.709	4.481	1.626	0.664	4.879	1.444	0.651	4.139	1.341	0.683	3.704	1.310	0.655	4.102	243.7	36.6	206.8	35.9														22.62	9.1344	9.4613	14.780	14.99	63.7	1011.3
2017-11-16 11:00	1.599	0.827	4.481	1.976	0.802	5.264	1.721	0.870	5.283	1.639	0.801	5.227	1.858	0.740	5.245	207.3	37.0	199.0	30.4														27.07	9.1316	9.4712	14.517	16.41	58.3	1010.6
2017-11-16 12:00	2.169	0.945	6.026	2.458	0.874	6.419	2.300	0.907	6.426	2.296	0.908	5.989	2.383	0.935	6.389	17.1	39.0	357.3	36.2														30.00	9.1269	9.4774	14.417	17.51	55.9	1009.7
2017-11-16 13:00	2.224	0.943	5.640	2.423	0.912	6.034	2.268	0.960	6.045	2.156	0.968	6.370	2.200	0.891	6.008	336.9	27.5	322.3	40.7														31.62	9.1254	9.4775	14.120	18.26	56.4	1009.1
2017-11-16 14:00	3.456	0.713	6.798	3.587	0.672	6.419	3.385	0.733	6.426	3.343	0.824	6.370	3.301	0.855	6.389	333.3	16.9	307.2	19.2														30.90	9.1259	9.4742	14.237	18.28	59.1	1008.6
2017-11-16 15:00	3.406	0.747	6.798	3.488	0.751	6.419	3.357	0.734	6.426	3.285	0.733	5.989	3.240	0.705	6.008	318.2	11.0	304.6	22.2														28.52	9.1273	9.4689	14.260	18.16	64.9	1007.8
2017-11-16 16:00	4.828	0.823	8.342	4.876	0.822	8.344	4.591	0.799	8.332	4.341	0.802	8.275	4.142	0.783	8.294	316.7	8.6	311.7	10.2														25.67	9.1280	9.4662	14.604	18.04	67.7	1007.1
2017-11-16 17:00	4.923	0.757	8.342	4.914	0.756	7.959	4.711	0.763	7.569	4.627	0.819	7.513	4.540	0.868	7.913	322.5	10.5	310.5	11.9														23.79	9.1315	9.4616	14.608	17.93	69.0	1006.7
2017-11-16 18:00	4.923	0.918	8.728	4.924	0.900	8.344	4.770	0.878	7.569	4.644	0.878	7.513	4.500	0.876	7.151	317.4	10.7	309.6	11.5														22.50	9.1312	9.4564	14.393	17.62	71.0	1006.7
2017-11-16 19:00	6.157	0.769	8.728	6.115	0.764	8.729	5.638	0.760	8.713	5.423	0.822	8.275	5.052	0.800	8.294	322.4	7.3	315.8	9.6														20.64	9.1355	9.4531	13.943	16.80	74.2	1006.5
2017-11-16 20:00	6.343	0.728	8.342	6.318	0.739	8.344	5.783	0.832	8.332	5.306	0.903	7.894	4.838	0.884	7.532	314.1	5.8	304.7	9.5														18.49	9.1367	9.4493	13.052	15.84	78.5	1006.3
2017-11-16 21:00	3.276	0.581	5.640	3.287	0.568	5.649	3.003	0.576	5.283	2.760	0.554	5.608	2.456	0.521	4.864	286.1	16.9	265.1	15.1														16.38	9.1374	9.4445	13.067	15.03	84.1	1007.3
2017-11-16 22:00	3.069	0.550	4.867	3.150	0.532	5.264	2.690	0.554	4.520	2.265	0.596	4.085	1.916	0.625	4.102	186.8	10.1	167.7	13.5														14.39	9.1386	9.4390	13.109	14.10	87.9	1007.9
2017-11-16 23:00	7.450	1.223	15.292	7.478	1.230	14.889	6.800	1.223	14.430	6.203	1.297	13.988	5.570	1.286	13.248	215.1	8.6	203.1	15.5														13.18	9.1390	9.4354	13.099	13.07	89.0	1008.7
2017-11-17 00:00	8.170	1.443	13.748	8.182	1.462	13.734	7.520	1.415	12.906	6.989	1.387	12.464	6.351	1.391	12.104	206.3	9.2	198.4	12.6														12.12	9.1404	9.4325	13.086	11.74	84.9	1009.4
2017-11-17 01:00	6.162	0.753	9.887	6.206	0.739	10.269	5.511	0.784	9.475	4.990	0.860	8.655	4.356	0.891	8.294	209.0	7.4	201.9	10.6														10.93	9.1418	9.4293	13.077	11.26	82.8	1009.4
2017-11-17 02:00	6.011	1.137	11.431	6.064	1.118	11.424	5.508	1.071	11.381	4.979	1.067	10.560	4.387	1.016	9.818	200.4	7.7	192.1	10.3														9.29	9.1414	9.4256	13.065	10.88	82.1	1009.8
2017-11-17 03:00	5.125	0.496	7.956	5.194	0.487	7.574	4.617	0.466	6.426	4.119	0.500	5.989	3.606	0.470	5.245	183.3	6.9	163.4	7.7														8.06	9.1428	9.4238	13.055	9.67	86.7	1010.4
2017-11-17 04:00	6.085	0.574	8.728	6.117	0.561	8.344	5.138	0.463	7.951	4.352	0.391	6.370	3.567	0.363	5.245	193.7	3.0	177.8	5.5														6.60	9.1429	9.4211	13.044	9.67	86.7	1010.8
2017-11-17 05:00	5.205	0.532	7.570	5.246	0.524	7.574	4.072	0.528	6.426	3.074	0.535	5.227	2.300	0.435	4.102	194.0	3.0	176.4	5.5														5.52	9.1433	9.4187	13.047	9.51	88.6	1011.1
2017-11-17 06:00	5.275	0.570	7.956	5.320	0.569	8.344	4.314	0.521	6.807	3.481	0.449	5.608	2.672	0.448	4.864	199.5	4.4	178.1	7.4														5.03	9.1291	9.4181	14.857	9.21	91.1	1012.2
2017-11-17 07:00	8.207	1.427	13.362	8.230	1.419	13.349	7.427	1.412	12.524	6.797	1.508	11.703	6.084	1.548	11.723	209.3	9.5	199.1	14.8														8.01	9.1125	9.4205	17.173	10.11	86.0	1014.0
2017-11-17 08:00	6.972	1.299	11.045	7.011	1.316	11.039	6.517	1.320	10.619	6.194	1.337	10.941	5.811	1.327	9.818	212.8	11.6	205.2	23.4														11.94	9.1154	9.4319	16.645	11.06	78.5	1014.7
2017-11-17 09:00	7.465	1.122	11.817	7.535	1.108	11.039	7.219	1.150	11.381	6.885	1.275	11.703	6.531	1.356	10.961	208.5	9.9	204.1	12.8														15.16	9.1285	9.4440	15.282	11.56	65.2	1014.3
2017-11-17 10:00	6.413	1.425	10.273	6.476	1.367	10.654	6.177	1.484	10.619	5.753	1.580	10.179	5.407	1.603	9.818	197.3	14.4	190.3	16.9														18.11	9.1347	9.4539	15.087	12.46	59.0	1014.2
2017-11-17 11:00	5.842	1.323	9.887	5.905	1.231	9.884	5.645	1.363	9.856	5.358	1.508	9.417	5.095	1.493	9.437	197.2	16.5	190.9	20.4														22.17	9.1340	9.4635	14.733	13.42	53.7	1014.1
2017-11-17 12:00	6.085	1.702	11.045	6.190	1.654	11.039	5.838	1.657	11.000	5.550	1.603	10.560	5.314	1.515	9.818	201.0	16.1	196.7	17.0														25.31	9.1313	9.4727	14.475	14.12	49.2	1013.4
2017-11-17 13:00	6.462	1.344	11.431	6.519	1.338	11.039	6.120	1.389	11.000	5.772	1.442	10.179	5.493	1.446	10.580	202.9	19.1	192.4	21.4														26.65	9.1304	9.4771	14.411	14.62	48.1	1013.0
2017-11-17 14:00	6.151	1.384	10.659	6.253	1.304	11.039	5.953	1.517	11.000	5.763	1.542	11.322	5.561	1.394	10.961	201.9	18.5	189.4	21.9														27.60	9.1280	9.4776	14.352	15.33	46.4	1012.5
2017-11-17 15:00	7.050	1.351	11.431	7.104	1.309	11.424	6.825	1.357	11.381	6.468	1.439	12.083	5.997	1.482	11.342	210.4	16.4	195.6	18.3														28.04	9.1273	9.4763	14.316	15.82	43.0	1011.9
2017-11-17 16:00	7.902	1.533	12.975	7.950	1.529	12.964	7.633	1.521	12.524	7.311	1.583	12.464	6.878	1.582	11.723	206.2	14.1	199.7	27.1														27.86	9.1268	9.4741	14.315	16.14	41.6	1011.3
2017-11-17 17:00	8.878	1.356	14.134	8.899	1.331	13.734	8.434	1.389	13.668	7.875	1.531	12.845	7.189	1.631	13.629	200.1	11.2	191.6	16.0														26.85	9.1285	9.4728	14.244	16.14	42.7	1011.3
2017-11-17 18:00	9.586	1.538	14.134	9.617	1.544	14.119	9.041	1.548	14.430	8.446	1.644	13.607	7.707	1.664	13.248	202.7	8.3	194.0	16.1														24.64	9.1303	9.4693	14.112	15.66	45.2	1011.2
2017-11-17 19:00	8.479	1.194	12.589	8.500	1.193	12.194	7.815	1.234	11.762	7.277	1.253	11.703	6.537	1.356	10.961	206.0	8.3	217.7	14.9														21.33	9.1309	9.4627	13.987	14.53	51.6	1011.5
2017-11-17 20:00	8.524	1.265	12.589	8.511	1.269	12.964	7.797	1.335	12.524	7.138	1.345	11.703	6.345	1.385	11.342	200.9	7.0	188.6	11.9														17.04	9.1355	9.4530	13.168	12.86	59.8	1012.1
2017-11-17 21:00	8.327	1.107	12.203	8.387	1.080	12.194	7.539	1.125	11.762	6.721	1.213	11.703	5.872	1.315	10.580	193.6	6.9	183.3	11.6														13.42	9.1404	9.4427	13.079	11.50	69.9	1013.2
2017-11-17 22:00	9.410	1.429	14.134	9.388	1.419	13.349	8.429	1.467	13.287	7.603	1.421	12.845	6.696	1.451	11.723	200.5	7.5	183.3	14.3														10.92	9.1406	9.4335	13.117	10.37	74.6	1013.2
2017-11-17 23:00	11.286	1.574	16.064	11.320	1.601	16.044	10.380	1.592	17.098	9.527	1.645	15.131	8.568	1.704	14.010	212.7	7.7	202.7	12.5														9.38	9.1420	9.4259	13.097	9.57	79.2	1012.8
2017-11-18 00:00	10.295	1.607	15.678	10.349	1.603	15.274	9.329	1.676	15.192	8.553	1.666	14.369	7.675	1.700	13.248	214.0	8.3	205.0	12.0														8.33	9.1421	9.4220	13.079	8.87	84.9	1012.5
2017-11-18 01:00	8.598	1.372	13.748	8.653	1.372	13.349	7.715	1.320	12.906	7.052	1.317	12.083	6.273	1.355	11.342	207.4	8.9	197.3	12.9														7.35	9.1428	9.4207	13.064	8.41	88.8	1011.8
2017-11-18 02:00	8.801	1.531	14.134	8.830	1.540	14.119	7.949	1.492	13.668	7.202	1.502	12.464	6.379	1.499	13.248	204.7	9.5	194.3	13.4														6.61	9.1432	9.4196	13.053	8.30	89.3	1011.8
2017-11-18 03:00	9.130	1.497	13.748	9.147	1.496	13.734	8.180	1.481	14.430	7.427	1.531	12.083	6.663	1.553	11.723	212.2	9.2	203.6	12.9														6.18	9.1438	9.4203	13.041	8.15	88.5	1011.4
2017-11-18 04:00	7.619	1.198	12.975	7.661	1.200	12.964	6.810	1.242	11.762	6.129	1.222	10.941	5.413	1.168	9.818	213.3	9.0	205.5	12.1														5.90	9.1434	9.4219	13.036	8.22	86.3	1011.3
2017-11-18 05:00	8.613	1.478	14.906	8.585	1.499	13.734	7.813	1.444	12.906	7.085	1.487	11.703	6.393	1.506	11.342	207.0	9.0	193.1	12.8														5.64	9.1432	9.4228	13.045	7.99	88.4	1011.2
2017-11-18 06:00	9.870	1.626	14.520	9.896	1.634	14.889	8.912	1.548	13.668	8.242	1.615	13.226	7.375	1.557	12.104	211.0	8.5	204.9	17.9														5.93	9.1285	9.4235	14.849	7.92	89.2	1011.7
2017-11-18 07:00	9.546	1.621	14.134	9.565	1.577	14.119	8.800	1.608	14.049	8.144	1.695	13.607	7.349	1.794	14.391	209.9	9.5	204.4	13.7														8.11	9.1119	9.4272	17.187	8.67	85.7	1012.3
2017-11-18 08:00	9.156	1.753	15.292	9.189	1.709	14.504	8.682	1.822	13.668	8.152	1.841	13.607	7.433	1.836	13.629	213.7	8.0	206.2	12.7														11.06	9.1129	9.4351	16.770	9.83	80.3	1012.3
2017-11-18 09:00	8.208	1.195	12.203	8.253	1.187	12.194	7.849	1.274	11.762	7.448	1.368	11.703	6.877	1.477	11.723	214.2	8.6	210.9	12.2														14.59	9.1232	9.4441	15.852	11.02	73.8	1011.6
2017-11-18 10:00	8.443	1.333	13.748	8.483	1.307	13.734	8.049	1.491	12.906	7.566	1.654	12.464	6.973	1.749	12.485	208.8	10.5	202.4	15.5														18.57	9.1350	9.4549	14.957	12.29	66.3	1011.0
2017-11-18 11:00	9.229	1.351	13.748	9.285	1.361	13.349	8.800	1.470	13.668	8.363	1.608	12.464	7.788	1.694	12.104	217.5	9.9	208.9	13.9														22.23	9.1353	9.4643	14.622	13.60	58.3	1010.6
2017-11-18 12:00	8.651	1.634	13.748	8.713	1.583	13.734	8.371	1.601	12.524	8.018	1.701	12.464	7.621	1.689	12.485	208.6	11.9	199.9	14.7														25.07	9.1325	9.4727	14.441	15.05	54.2	1009.9
2017-11-18 13:00	9.142	1.697	14.134	9.216	1.654	14.889	8.750	1.662	13.668	8.278	1.711	13.226	7.660	1.709	12.866	213.0	9.7	205.3	14.0														26.91	9.1328	9.4771	14.383	16.30	51.2	1009.6
2017-11-18 14:00	7.459	1.714	13.362	7.534	1.669	13.349	7.165	1.660	12.524	6.742	1.729	12.845	6.304	1.691	12.866	212.0	14.0	207.5	18.3														28.79	9.1285	9.4775	14.302	17.29	52.4	1009.1
2017-11-18 15:00	10.094	1.979	16.064	10.131	1.961	16.044	9.510	1.907	15.955	8.864	1.993	15.512	8.150	2.054	16.296	205.3	10.3	197.7	17.3														29.57	9.1279	9.4793	14.279	17.75	53.3	1008.9
2017-11-18 16:00	9.540	1.568	13.362	9.584	1.526	13.734	9.164	1.594	14.430	8.644	1.690	13.226	7.897	1.803	13.248	196.9	10.3	188.3	15.6														29.39	9.1291	9.4735	14.268	18.45	54.0	1008.4
2017-11-18 17:00	7.467	1.655	12.203	7.535	1.615	12.579	7.175	1.607	11.762	6.720	1.630	12.083	6.207	1.687	12.104	193.1	11.4	185.8	16.2														28.65	9.1268	9.4725	14.233	18.74	54.8	1008.2
2017-11-18 18:00	7.658	1.428	12.589	7.702	1.377	12.579	7.184	1.442	12.143	6.607	1.520	11.322	5.914	1.538	10.580	189.8	9.3	180.2	15.0														27.11	9.1277	9.4708	14.076	18.32	56.8	1008.4
2017-11-18 19:00	7.244	1.170	11.817	7.300	1.126	11.809	6.645	1.152	11.000	6.129	1.134	10.560	5.371	1.159	10.199	192.5	8.2	358.3	31.4														24.16	9.1289	9.4670	13.929	17.22	61.2	1008.5
2017-11-18 20:00	5.553	0.822	9.501	5.612	0.823	9.499	4.903	0.806	8.713	4.202	0.809	8.275	3.508	0.803	6.770	183.8	6.6	82.9	24.4														20.00	9.1341	9.4584	13.161	15.91	66.6	1008.3
2017-11-18 21:00	4.193	0.703	8.728	4.305	0.674	8.729	3.604	0.710	8.332	3.037	0.701	7.894	2.574	0.677	7.532	179.3	12.4	0.2	0.1														16.05	9.1373	9.4481	13.100	14.90	69.2	1009.1
2017-11-18 22:00	5.378	0.880	9.114	5.417	0.861	8.729	4.739	0.848	8.332	4.229	0.817	7.894	3.699	0.856	7.151	203.0	9.6	206.9	19.9														13.50	9.1408	9.4388	13.133	13.72	78.5	1009.6
2017-11-18 23:00	4.553	0.760	7.570	4.652	0.781	7.574	3.973	0.736	7.188	3.522	0.748	6.751	2.988	0.781	6.389	202.3	10.3	190.2	12.2														11.99	9.1403	9.4329	13.117	12.92	83.7	1009.3
2017-11-19 00:00	5.935	0.888	10.659	6.001	0.899	10.654	5.299	0.823	9.475	4.717	0.789	9.036	4.144	0.779	9.818	191.4	8.3	155.1	9.6														10.73	9.1421	9.4282	13.099	12.47	85.4	1009.4
2017-11-19 01:00	7.748	0.874	11.045	7.789	0.887	11.039	6.788	0.950	10.238	6.034	0.954	9.417	5.283	0.966	8.675	201.0	6.4	175.9	10.1														10.13	9.1424	9.4260	13.085	12.26	85.5	1009.3
2017-11-19 02:00	6.481	0.948	10.273	6.518	0.938	10.269	5.568	1.018	9.475	4.856	0.995	9.036	4.108	0.925	7.532	192.3	8.3	178.4	12.6														9.80	9.1432	9.4246	13.076	12.17	86.4	1009.3
2017-11-19 03:00	7.042	0.540	9.501	7.052	0.522	9.499	5.968	0.621	8.713	5.030	0.695	8.655	4.054	0.756	7.913	196.4	3.4	177.9	9.5														9.45	9.1424	9.4257	13.069	12.40	85.7	1008.8
2017-11-19 04:00	4.541	0.420	6.026	4.613	0.391	6.034	3.303	0.469	5.283	2.484	0.445	4.466	1.827	0.459	3.721	186.8	4.8	144.5	7.6														9.38	9.1440	9.4272	13.063	12.21	87.7	1008.7
2017-11-19 05:00	5.996	0.453	7.570	6.042	0.435	7.189	5.122	0.484	7.188	4.374	0.528	6.370	3.469	0.563	6.008	198.7	3.2	182.2	7.2														9.53	9.1431	9.4284	13.070	12.39	89.0	1008.4
2017-11-19 06:00	5.884	0.362	6.798	5.938	0.370	7.189	5.131	0.412	6.426	4.395	0.503	5.989	3.596	0.529	5.245	202.5	2.4	187.8	10.0														9.92	9.1291	9.4308	14.921	12.59	89.1	1008.9
2017-11-19 07:00	4.879	0.876	7.956	4.985	0.863	7.574	4.615	0.875	7.951	4.378	0.870	7.513	3.984	0.914	7.532	209.8	9.0	194.1	11.8														12.86	9.1131	9.4345	16.920	12.90	88.2	1009.5
2017-11-19 08:00	6.485	1.012	9.501	6.519	1.001	9.499	6.305	1.039	9.475	6.078	1.109	9.417	5.750	1.162	9.818	222.8	8.3	199.5	13.2														15.87	9.1181	9.4439	16.611	13.38	88.1	1009.0
2017-11-19 09:00	6.564	0.984	9.501	6.642	0.962	9.884	6.399	1.033	9.475	6.081	1.180	9.417	5.563	1.326	9.437	208.0	11.1	203.4	16.3														18.87	9.1296	9.4533	15.766	14.04	83.9	1008.0
2017-11-19 10:00	6.164	0.966	9.114	6.246	0.940	9.499	6.021	1.015	9.856	5.667	1.189	9.417	5.238	1.360	9.056	210.7	9.7	207.3	15.7														22.65	9.1348	9.4621	14.878	15.01	76.6	1007.3
2017-11-19 11:00	5.537	1.100	8.728	5.636	1.090	8.729	5.384	1.053	8.332	5.138	1.115	9.036	4.812	1.187	7.913	207.6	13.8	197.3	17.0														26.11	9.1333	9.4719	14.546	16.24	70.6	1007.1
2017-11-19 12:00	5.718	1.018	8.728	5.826	0.982	8.729	5.550	1.006	9.475	5.207	1.100	8.655	4.964	1.184	9.056	202.5	12.9	179.3	16.1														28.71	9.1299	9.4766	14.395	17.47	65.3	1006.3
2017-11-19 13:00	5.948	1.113	10.273	6.051	1.079	10.269	5.863	1.196	10.619	5.618	1.260	10.941	5.290	1.354	9.818	201.4	14.2	187.2	18.1														30.15	9.1269	9.4780	14.345	18.51	53.4	1005.7
2017-11-19 14:00	5.555	0.983	9.114	5.636	0.943	9.114	5.446	0.925	8.713	5.130	1.027	9.798	4.870	1.125	10.199	203.5	14.1	201.7	32.3														31.67	9.1265	9.4775	14.273	19.68	40.3	1005.0
2017-11-19 15:00	6.260	1.031	9.501	6.336	1.025	9.499	6.049	1.151	9.475	5.716	1.182	9.417	5.327	1.229	9.056	212.1	10.9	203.7	14.9														32.35	9.1234	9.4712	14.196	20.05	39.3	1004.5
2017-11-19 16:00	6.613	1.163	10.273	6.637	1.119	10.269	6.446	1.186	10.238	6.128	1.266	10.179	5.659	1.357	10.199	209.9	11.2	200.8	14.2														31.64	9.1261	9.4716	14.279	19.93	43.0	1004.4
2017-11-19 17:00	6.945	1.358	11.431	7.022	1.312	11.809	6.556	1.368	10.619	6.112	1.476	10.560	5.632	1.518	10.580	194.3	10.9	182.3	15.2														29.82	9.1281	9.4715	14.305	19.82	44.6	1004.4
2017-11-19 18:00	7.805	0.926	10.659	7.856	0.920	11.039	7.240	1.022	10.238	6.605	1.127	10.179	5.817	1.299	9.818	188.8	6.5	178.0	12.5														27.64	9.1276	9.4688	14.002	19.22	47.6	1004.2
2017-11-19 19:00	7.277	0.903	10.659	7.301	0.897	10.654	6.628	0.944	9.856	6.013	0.981	9.417	5.263	1.002	8.675	198.8	6.4	190.1	15.0														23.72	9.1318	9.4630	13.888	18.44	54.2	1004.3
2017-11-19 20:00	7.720	0.995	11.045	7.753	0.987	11.424	6.992	1.011	10.619	6.347	1.072	10.179	5.688	1.099	10.199	208.7	6.7	199.4	12.8														20.29	9.1344	9.4533	13.169	16.75	61.4	1004.3
2017-11-19 21:00	6.484	0.857	9.501	6.489	0.872	9.499	5.933	0.938	9.475	5.460	0.964	9.417	4.847	1.000	8.294	209.2	6.6	194.8	11.6														17.32	9.1379	9.4454	13.106	14.53	67.9	1005.1
2017-11-19 22:00	7.819	1.092	12.203	7.879	1.081	12.194	7.166	1.076	10.619	6.601	1.130	10.560	5.904	1.162	9.818	207.6	7.2	195.7	12.0														14.86	9.1415	9.4390	13.144	13.33	72.5	1005.8
2017-11-19 23:00	7.471	1.110	11.431	7.504	1.102	11.039	6.747	1.165	11.000	6.060	1.225	10.179	5.327	1.195	9.818	197.1	7.3	190.0	11.6														13.22	9.1403	9.4344	13.129	12.70	62.7	1005.5
2017-11-20 00:00	6.864	1.139	11.045	6.925	1.118	11.039	6.187	1.110	10.238	5.516	1.198	10.179	4.801	1.253	9.056	193.0	8.5	179.2	13.6														11.96	9.1415	9.4294	13.115	11.48	66.5	1005.8
2017-11-20 01:00	7.312	1.038	11.045	7.338	1.034	10.269	6.685	1.040	10.619	6.152	1.058	10.179	5.500	1.119	9.056	196.5	6.9	188.1	10.9														10.78	9.1418	9.4266	13.100	10.95	59.5	1005.3
2017-11-20 02:00	7.997	1.286	12.203	8.027	1.281	12.964	7.304	1.181	11.381	6.642	1.246	10.941	5.969	1.226	9.437	205.9	8.2	197.0	12.2														10.02	9.1417	9.4248	13.088	10.66	64.4	1005.2
2017-11-20 03:00	8.184	1.481	12.975	8.204	1.440	12.964	7.363	1.415	12.524	6.680	1.381	11.703	5.934	1.358	11.342	210.0	9.2	195.9	13.9														9.49	9.1420	9.4249	13.079	10.17	70.4	1005.2
2017-11-20 04:00	9.593	1.549	15.678	9.666	1.568	15.659	8.743	1.567	14.430	7.953	1.583	13.226	6.940	1.608	12.866	211.0	8.6	201.2	13.7														8.79	9.1427	9.4245	13.073	9.75	76.9	1005.1
2017-11-20 05:00	9.882	1.449	14.520	9.910	1.468	14.119	8.945	1.534	14.430	8.108	1.584	12.845	7.161	1.648	12.485	215.2	8.4	208.4	12.9														8.13	9.1432	9.4251	13.076	9.32	81.4	1005.8
2017-11-20 06:00	8.544	1.464	12.975	8.550	1.451	13.349	7.709	1.399	12.143	7.045	1.365	12.083	6.292	1.342	11.723	213.1	8.8	204.4	13.2														7.69	9.1275	9.4248	14.813	8.93	83.8	1006.7
2017-11-20 07:00	8.869	1.641	13.748	8.880	1.623	14.119	8.206	1.641	13.668	7.622	1.689	14.369	6.954	1.662	12.866	214.0	9.8	204.7	14.4														8.90	9.1126	9.4267	17.125	9.68	79.4	1007.6
2017-11-20 08:00	9.422	1.510	14.134	9.431	1.506	14.119	8.901	1.561	14.430	8.378	1.681	13.988	7.774	1.835	15.534	214.9	9.3	208.7	14.3														11.96	9.1151	9.4335	16.716	10.37	72.8	1008.3
2017-11-20 09:00	9.103	1.565	12.975	9.147	1.596	12.964	8.803	1.615	14.049	8.495	1.643	13.226	8.079	1.670	12.104	224.8	9.2	219.3	12.8														15.10	9.1252	9.4427	15.842	11.55	65.5	1008.6
2017-11-20 10:00	10.046	1.545	14.906	10.086	1.561	14.889	9.604	1.632	14.430	9.158	1.719	14.369	8.408	1.878	14.391	215.8	9.1	209.2	14.6														18.89	9.1381	9.4532	15.004	13.12	54.8	1008.0
2017-11-20 11:00	8.078	1.315	12.589	8.195	1.317	12.964	7.771	1.406	11.762	7.501	1.510	11.703	7.114	1.563	12.485	220.1	11.5	214.1	14.7														22.57	9.1341	9.4631	14.654	14.49	48.4	1008.3
2017-11-20 12:00	7.057	1.330	12.589	7.151	1.329	12.194	6.960	1.306	12.143	6.696	1.403	12.845	6.439	1.399	12.104	225.9	13.2	220.9	16.1														25.52	9.1306	9.4703	14.464	16.12	39.6	1008.4
2017-11-20 13:00	7.723	1.477	12.203	7.810	1.472	12.579	7.542	1.468	12.143	7.169	1.537	13.226	6.723	1.600	12.866	215.9	13.6	211.2	16.6														27.54	9.1302	9.4745	14.405	17.27	36.0	1008.3
2017-11-20 14:00	8.356	1.318	13.362	8.437	1.320	12.579	8.041	1.404	13.668	7.743	1.460	12.464	7.301	1.514	11.723	215.7	11.9	211.3	15.3														29.30	9.1270	9.4768	14.321	17.82	34.8	1008.4
2017-11-20 15:00	7.347	1.339	11.431	7.449	1.323	11.809	7.099	1.399	11.381	6.835	1.495	10.941	6.444	1.606	11.723	220.8	11.0	349.4	22.8														30.01	9.1287	9.4738	14.291	18.75	30.3	1008.5
