Created 04-09-2020 15:27 by Windographer 4.1.12

Latitude = N 38° 23' 20.760"
Longitude = W 73° 37' 21.480"
Elevation = 139 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	C1-SWI C3 Spd 100m Avg [m/s]	C1-SWI C3 Spd 100m StdDev [m/s]	C1-SWI C3 Spd 100m Max [m/s]	C2-SWI C3 Spd 99m Avg [m/s]	C2-SWI C3 Spd 99m StdDev [m/s]	C2-SWI C3 Spd 99m Max [m/s]	C3-SWI C3 Spd 80m Avg [m/s]	C3-SWI C3 Spd 80m StdDev [m/s]	C3-SWI C3 Spd 80m Max [m/s]	C4-SWI C3 Spd 65m Avg [m/s]	C4-SWI C3 Spd 65m StdDev [m/s]	C4-SWI C3 Spd 65m Max [m/s]	C5-SWI C3 Spd 50m Avg [m/s]	C5-SWI C3 Spd 50m StdDev [m/s]	C5-SWI C3 Spd 50m Max [m/s]	A1-SWI PV1 Direction 98m VectorAvg [°]	A1-SWI PV1 Direction 98m VectorStdDev [°]	A2-SWI PV1 Direction 48m VectorAvg [°]	A2-SWI PV1 Direction 48m VectorStdDev [°]	A3-Other Model Temperature 80m Avg [°C]	A3-Other Model Temperature 80m StdDev [°C]	A3-Other Model Temperature 80m Max [°C]	A3-Other Model Temperature 80m TimeOfMax [°C]	A3-Other Model Temperature 80m Min [°C]	A3-Other Model Temperature 80m TimeOfMin [°C]	A4-Humidity  0m Avg [%]	A4-Humidity  0m StdDev [%]	A4-Humidity  0m Max [%]	A4-Humidity  0m TimeOfMax [%RH]	A4-Humidity  0m Min [%]	A4-Humidity  0m TimeOfMin [%RH]	A5-Setra 276 Pressure 0m Avg [mbar]	I1-Inner Temp Avg [°C]	I2-Battery 1 Avg	I3-Battery 2 Avg	I4-12V Power Avg	A3-Other Model Temperature 80m Sample [°C]	A4-Humidity  0m Sample [%]	A5-Setra 276 Pressure 0m Sample [mbar]	C1-SWI C3 Spd 100m Min [m/s]	C2-SWI C3 Spd 99m Min [m/s]	C3-SWI C3 Spd 80m Min [m/s]	C4-SWI C3 Spd 65m Min [m/s]	C5-SWI C3 Spd 50m Min [m/s]	A1-SWI PV1 Direction 98m Min [°]	A1-SWI PV1 Direction 98m Max [°]	A2-SWI PV1 Direction 48m Min [°]	A2-SWI PV1 Direction 48m Max [°]	A3-SWI Model 115 Temperature 0m Sample [°C]	A4-Other Model Temperature 0m Sample [°C]	A3-SWI Model 115 Temperature 0m Sample (1) [°C]	A4-Other Model Temperature 0m Sample (1) [°C]	A3-Vaisala HMP50 Temperature 0m Sample [°C]	
2018-06-01 04:00	10.655	0.758	13.053	10.644	0.752	13.245	9.706	0.851	12.799	8.765	1.015	11.692	7.904	1.139	11.750	197.9	3.8	212.3	8.9														2.83	9.0237	9.0152	12.601	3.78	100.5	1003.2														
2018-06-01 05:00	11.569	0.680	13.824	11.542	0.636	13.245	10.518	0.833	13.179	9.573	1.040	12.454	8.604	1.273	12.894	197.2	3.0	209.9	8.5														2.33	9.0241	9.0158	12.571	3.29	100.5	1002.6														
2018-06-01 06:00	11.916	0.712	14.209	11.839	0.659	13.626	10.803	0.908	13.559	9.759	1.095	13.597	8.733	1.306	13.276	196.8	3.2	209.9	9.3														1.93	9.0253	9.0170	12.543	2.74	100.6	1002.1														
2018-06-01 07:00	12.310	0.851	14.979	12.147	0.761	14.769	11.111	1.022	14.319	10.040	1.230	13.597	9.008	1.367	12.513	197.8	3.7	210.5	9.2														1.54	9.0253	9.0167	12.517	2.54	100.6	1001.6														
2018-06-01 08:00	13.205	0.949	16.135	12.927	0.835	15.912	12.028	1.170	16.599	10.900	1.375	15.120	9.699	1.592	14.420	195.0	4.0	206.7	9.8														1.38	9.0259	9.0174	12.438	2.56	100.6	1001.6														
2018-06-01 09:00	13.923	1.004	16.906	13.615	0.947	17.055	12.536	1.400	16.219	11.335	1.652	15.882	10.168	1.736	15.183	195.6	4.5	207.5	10.3														1.34	9.0206	9.0174	12.881	2.54	100.5	1001.2														
2018-06-01 10:00	12.244	1.222	15.750	12.149	1.153	15.150	11.156	1.375	15.459	10.187	1.413	14.358	9.309	1.492	13.657	197.3	5.2	208.9	10.6														2.35	9.0087	9.0169	13.994	2.91	100.5	1001.1														
2018-06-01 11:00	12.268	1.304	16.520	12.158	1.232	16.293	11.282	1.587	16.219	10.481	1.753	16.263	9.653	1.840	15.564	196.3	6.1	207.8	11.1														4.37	9.0088	9.0140	13.965	3.72	100.5	1000.9														
2018-06-01 12:00	11.190	1.057	14.594	11.151	1.060	14.388	10.560	1.247	15.459	9.835	1.468	13.977	9.064	1.585	13.657	199.4	5.2	211.3	10.6														6.31	9.0096	9.0109	13.936	4.57	100.5	1000.7														
2018-06-01 13:00	9.002	1.140	12.668	8.953	1.207	12.483	8.452	1.279	12.799	7.964	1.393	12.454	7.494	1.440	12.894	199.1	6.5	211.5	11.0														7.95	9.0116	9.0062	13.902	5.87	99.9	1000.2														
2018-06-01 14:00	9.201	0.812	12.283	9.174	0.836	12.102	8.696	0.982	12.419	8.133	1.118	11.311	7.593	1.258	11.369	196.2	5.1	209.3	10.3														9.37	9.0117	9.0046	13.872	7.20	93.7	999.1														
2018-06-01 15:00	6.672	0.789	8.815	6.589	0.819	9.054	6.234	0.940	9.759	5.827	0.968	8.645	5.453	1.098	9.080	200.8	7.2	212.7	11.3														10.78	9.0154	9.0025	13.832	8.67	91.1	998.6														
2018-06-01 16:00	6.204	0.787	9.201	6.162	0.826	9.054	5.781	0.905	8.619	5.294	1.041	8.645	4.847	1.028	8.699	204.2	8.4	215.3	12.7														12.54	9.0175	8.9977	13.798	9.26	90.6	998.3														
2018-06-01 17:00	6.869	0.871	9.586	6.841	0.867	9.435	6.277	1.004	8.999	5.710	1.061	8.645	5.254	1.098	8.699	202.9	7.0	215.2	12.8														13.10	9.0173	8.9985	13.784	9.32	88.4	998.4														
2018-06-01 18:00	6.083	0.823	8.430	6.074	0.819	8.673	5.473	0.862	8.239	4.884	0.832	7.883	4.444	0.838	7.173	198.7	6.1	209.4	10.4														12.26	9.0157	8.9981	13.784	9.13	95.4	998.9														
2018-06-01 19:00	6.487	0.437	8.045	6.459	0.433	7.911	5.716	0.440	7.099	4.986	0.463	6.359	4.422	0.492	6.029	196.2	3.1	204.2	5.7														9.90	9.0181	9.0002	13.409	8.64	100.4	999.7														
2018-06-01 20:00	5.883	0.388	8.045	5.816	0.394	7.911	4.948	0.381	7.099	4.045	0.453	6.359	3.344	0.489	6.410	191.3	2.3	194.1	4.1														7.50	9.0196	9.0051	13.048	8.22	100.5	1000.4														
2018-06-01 21:00	4.474	0.388	5.733	4.409	0.403	5.625	3.968	0.398	5.959	2.983	0.451	5.597	2.420	0.424	4.885	199.0	3.4	205.0	5.6														5.91	9.0205	9.0091	12.867	8.47	98.5	1001.1														
2018-06-01 22:00	3.977	0.407	4.963	3.904	0.417	5.244	4.099	0.455	5.579	3.813	0.479	5.216	3.565	0.671	5.266	195.1	2.5	202.0	12.0														4.99	9.0199	9.0114	12.829	8.72	94.7	1001.2														
2018-06-01 23:00	0.680	0.295	2.266	0.484	0.288	2.196	0.973	0.328	2.159	0.712	0.396	2.550	1.045	0.311	2.978	115.8	9.8	80.9	1.0														3.75	9.0221	9.0123	12.790	6.85	100.5	1001.8														
2018-06-02 00:00	0.696	0.253	2.652	0.611	0.242	2.577	0.747	0.304	2.539	0.628	0.398	2.931	0.410	0.484	3.740	101.4	18.0	93.1	4.3														2.54	9.0218	9.0153	12.751	6.57	100.5	1002.3														
2018-06-02 01:00	1.379	0.413	3.037	1.252	0.375	2.958	1.746	0.361	3.299	1.624	0.538	3.693	1.857	0.540	3.740	73.9	8.7	106.5	7.5														1.68	9.0215	9.0170	12.713	5.27	100.5	1002.4														
2018-06-02 02:00	0.972	0.368	2.266	0.752	0.308	2.196	1.718	0.375	3.679	1.863	0.394	2.931	1.907	0.379	2.978	93.4	3.8	131.7	1.9														0.51	9.0213	9.0185	12.677	5.15	100.5	1002.5														
2018-06-02 03:00	0.448	0.234	1.496	0.335	0.169	1.434	1.213	0.301	2.159	0.848	0.297	1.788	0.631	0.308	1.833	136.7	13.3	139.5	0.1														-0.45	9.0225	9.0196	12.641	5.04	100.6	1002.3														
2018-06-02 04:00	1.243	0.309	2.266	1.045	0.329	2.196	1.291	0.208	2.159	0.442	0.258	1.407	0.391	0.194	1.452	116.0	2.3	139.3	0.1														-1.30	9.0231	9.0209	12.608	4.31	100.5	1002.4														
2018-06-02 05:00	0.384	0.136	1.496	0.339	0.146	1.434	0.421	0.213	1.019	0.276	0.076	1.026	0.596	0.265	1.833	115.1	0.1	100.9	4.8														-1.82	9.0240	9.0228	12.577	3.71	100.6	1002.5														
2018-06-02 06:00	0.576	0.239	1.881	0.445	0.208	1.815	0.493	0.154	1.399	0.265	0.001	0.265	0.308	0.001	0.308	122.2	25.2	91.7	0.1														-1.96	9.0242	9.0232	12.547	3.12	100.5	1002.5														
2018-06-02 07:00	1.238	0.358	2.266	1.079	0.406	2.196	0.793	0.420	1.779	0.265	0.018	1.026	0.308	0.001	0.308	198.3	6.7	91.8	0.1														-1.77	9.0254	9.0238	12.520	1.58	100.5	1002.7														
2018-06-02 08:00	1.026	0.311	1.881	0.877	0.345	1.815	0.912	0.253	2.159	0.275	0.077	1.026	0.308	0.001	0.308	151.5	8.2	92.0	0.0														-1.40	9.0256	9.0220	12.427	1.26	100.5	1003.2														
2018-06-02 09:00	1.598	0.265	2.652	1.457	0.244	2.196	1.525	0.290	2.539	0.437	0.156	1.407	0.328	0.111	1.452	138.6	3.4	110.2	17.7														-1.29	9.0254	9.0229	12.462	2.00	100.6	1003.5														
2018-06-02 10:00	1.935	0.332	3.422	1.823	0.312	3.339	1.472	0.297	2.159	0.448	0.212	1.788	0.372	0.184	1.833	145.6	5.2	196.4	0.1														-1.27	9.0112	9.0216	13.798	2.36	100.5	1003.9														
2018-06-02 11:00	3.082	0.470	5.733	2.980	0.460	6.006	2.060	0.510	4.819	1.264	0.482	3.693	0.918	0.511	2.978	187.0	4.0	218.1	10.5														-0.51	9.0078	9.0210	14.080	2.85	100.5	1004.3														
2018-06-02 12:00	4.087	0.615	5.733	3.981	0.629	5.625	2.631	0.458	4.439	1.931	0.471	3.693	1.596	0.530	3.359	207.6	8.0	249.6	12.1														1.02	9.0078	9.0187	14.032	2.73	100.4	1004.0														
2018-06-02 13:00	2.127	0.714	4.578	2.050	0.702	4.482	1.552	0.573	3.299	0.971	0.545	3.312	0.826	0.499	2.596	213.0	17.4	248.6	21.0														3.37	9.0084	9.0150	13.992	3.71	100.5	1003.4														
2018-06-02 14:00	1.838	0.634	4.193	1.651	0.663	4.101	1.343	0.532	3.299	0.971	0.535	3.312	0.947	0.482	2.978	215.5	16.2	251.8	14.0														7.93	9.0105	9.0077	13.925	6.15	100.5	1002.6														
2018-06-02 15:00	2.519	0.534	4.578	2.372	0.527	4.482	2.116	0.409	3.299	1.727	0.501	2.931	1.579	0.513	2.978	224.8	13.1	258.0	14.5														11.06	9.0145	9.0004	13.857	8.97	100.1	1001.9														
2018-06-02 16:00	2.261	0.511	4.578	2.084	0.553	4.482	1.890	0.404	3.679	1.543	0.497	2.931	1.523	0.509	2.978	235.3	16.7	276.8	14.9														13.47	9.0187	8.9966	13.803	10.74	93.8	1001.4														
2018-06-02 17:00	2.979	0.321	4.193	2.825	0.325	3.720	2.361	0.328	3.299	1.821	0.395	2.931	1.452	0.369	2.978	206.8	6.0	251.7	8.4														14.44	9.0186	8.9950	13.763	11.48	86.9	1001.2														
2018-06-02 18:00	4.452	0.293	6.119	4.359	0.296	6.006	3.921	0.285	5.579	3.368	0.300	5.597	2.913	0.319	5.266	195.7	2.1	213.7	3.1														14.11	9.0190	8.9953	13.751	12.06	71.8	1001.1														
2018-06-02 19:00	7.021	0.333	8.815	7.011	0.340	8.673	6.267	0.327	7.859	5.539	0.302	7.121	5.168	0.325	6.410	199.0	1.6	207.6	3.4														11.73	9.0196	8.9971	13.398	11.74	63.5	1000.8														
2018-06-02 20:00	7.153	0.336	8.430	7.118	0.344	8.673	7.260	0.351	8.619	6.833	0.366	8.264	6.511	0.497	7.936	188.4	2.0	206.0	3.5														9.42	9.0212	9.0016	13.022	11.23	74.9	1000.9														
2018-06-02 21:00	6.035	0.399	7.274	5.897	0.402	7.149	5.161	0.420	7.099	4.702	0.451	7.121	5.256	0.516	7.173	167.4	4.3	209.9	4.4														7.93	9.0215	9.0046	12.824	11.06	64.8	1000.7														
2018-06-02 22:00	6.621	0.257	7.660	6.517	0.257	7.530	6.381	0.343	8.239	6.245	0.393	9.026	6.655	0.386	8.699	180.8	3.5	214.1	2.3														6.58	9.0210	9.0076	12.787	11.24	43.6	1000.6														
2018-06-02 23:00	7.805	0.349	9.586	7.815	0.357	9.435	8.663	0.305	9.379	8.111	0.335	9.406	7.358	0.341	8.699	190.8	1.6	211.5	2.4														6.00	9.0214	9.0083	12.747	11.05	43.8	1000.7														
2018-06-03 00:00	9.723	0.336	11.127	9.764	0.332	10.959	9.409	0.279	10.519	8.437	0.355	9.406	7.606	0.557	9.080	194.0	1.3	205.8	4.1														5.66	9.0214	9.0096	12.708	10.46	48.7	1000.8														
2018-06-03 01:00	10.916	0.265	11.897	10.973	0.265	11.721	9.928	0.333	11.279	8.970	0.443	10.168	8.055	0.737	9.461	198.1	1.1	207.8	4.7														5.30	9.0224	9.0103	12.671	9.65	59.2	1000.8														
2018-06-03 02:00	10.226	0.241	11.127	10.272	0.239	11.340	10.212	0.308	11.279	9.205	0.397	10.168	8.224	0.597	9.461	196.1	1.0	209.4	4.0														4.92	9.0233	9.0113	12.636	9.17	56.9	1000.4														
2018-06-03 03:00	9.326	0.324	10.356	9.361	0.328	10.578	9.672	0.249	10.899	8.992	0.381	10.168	7.926	0.638	9.461	194.9	1.3	207.6	4.5														4.48	9.0232	9.0103	12.604	9.45	50.7	1000.4														
2018-06-03 04:00	8.558	0.261	9.586	8.556	0.258	9.435	8.905	0.255	9.759	8.105	0.355	9.026	7.208	0.527	8.699	195.1	1.1	208.6	4.2														4.17	9.0225	9.0133	12.573	9.16	50.9	1000.6														
2018-06-03 05:00	6.708	0.872	9.201	6.687	0.819	9.435	6.509	0.637	9.759	5.663	0.698	9.406	4.778	0.906	8.699	198.8	6.2	202.3	31.3														3.76	9.0243	9.0121	12.544	8.15	55.8	1001.1														
2018-06-03 06:00	1.492	0.536	4.578	1.515	0.527	4.482	2.487	0.438	4.819	2.811	0.426	4.074	3.226	0.358	4.503	357.9	20.1	25.6	4.9														2.13	9.0231	9.0151	12.519	5.26	78.4	1002.2														
2018-06-03 07:00	5.376	0.531	7.660	5.353	0.506	7.530	4.735	0.442	6.719	4.045	0.482	5.597	3.271	0.518	5.266	2.4	3.6	16.5	4.8														0.38	9.0235	9.0178	12.496	2.01	100.5	1003.6														
2018-06-03 08:00	5.860	0.774	9.586	5.803	0.771	9.435	4.955	0.695	8.239	4.224	0.652	7.121	3.662	0.621	6.410	347.2	5.6	1.6	9.0														-0.12	9.0237	9.0187	12.419	0.88	100.5	1004.6														
2018-06-03 09:00	2.682	0.741	5.733	2.753	0.667	5.625	2.289	0.680	5.579	1.560	0.653	4.455	1.113	0.558	3.359	1.5	15.2	12.8	7.3														0.34	9.0259	9.0183	12.384	0.63	100.5	1005.6														
2018-06-03 10:00	2.352	0.574	4.963	2.412	0.547	5.244	2.032	0.477	5.579	1.310	0.470	4.074	1.040	0.419	3.740	34.5	15.8	66.8	6.1														0.76	9.0215	9.0185	12.914	0.96	100.5	1006.7														
2018-06-03 11:00	2.353	0.520	4.193	2.391	0.510	4.482	2.076	0.470	4.059	1.251	0.560	4.074	1.070	0.423	3.740	17.4	14.8	60.4	9.9														1.52	9.0077	9.0162	13.968	1.34	100.5	1007.6														
2018-06-03 12:00	2.740	0.640	5.348	2.742	0.637	5.244	2.590	0.587	4.819	1.989	0.645	4.455	1.909	0.680	4.503	17.7	13.2	45.5	14.7														2.32	9.0071	9.0155	14.048	2.06	100.5	1008.2														
2018-06-03 13:00	1.632	0.550	3.807	1.709	0.529	3.720	1.565	0.524	3.299	0.865	0.580	2.931	0.881	0.576	2.978	349.0	17.6	8.3	16.7														3.70	9.0076	9.0136	13.983	3.18	100.6	1008.8														
2018-06-03 14:00	1.582	0.567	3.807	1.623	0.564	3.720	1.521	0.544	3.679	1.331	0.533	3.693	1.413	0.463	3.740	346.3	39.4	339.7	26.7														6.24	9.0094	9.0091	13.928	4.93	100.5	1008.2														
2018-06-03 15:00	1.504	0.574	3.037	1.490	0.563	3.339	1.589	0.501	3.299	1.491	0.570	3.312	1.620	0.559	4.122	310.5	15.9	296.6	18.4														9.49	9.0126	9.0034	13.874	6.26	100.4	1008.0														
2018-06-03 16:00	0.908	0.476	2.652	0.973	0.472	2.958	0.943	0.523	2.919	0.752	0.502	2.931	0.820	0.481	3.359	2.3	32.4	293.3	16.3														11.18	9.0139	8.9995	13.835	7.41	100.5	1007.5														
2018-06-03 17:00	0.875	0.437	2.652	0.945	0.470	2.196	1.161	0.454	2.539	1.182	0.446	2.931	1.365	0.410	2.978	320.8	17.5	279.8	15.7														12.23	9.0149	8.9981	13.794	8.12	100.5	1007.5														
2018-06-03 18:00	1.885	0.376	3.037	1.769	0.330	2.958	2.340	0.229	3.299	2.291	0.226	3.312	2.220	0.245	3.359	262.1	7.6	262.4	2.5														11.08	9.0146	8.9989	13.814	7.96	100.5	1008.4														
2018-06-03 19:00	3.665	0.338	4.963	3.489	0.394	4.863	2.815	0.388	4.439	2.087	0.408	3.312	1.548	0.426	2.978	277.8	4.6	268.0	3.5														8.43	9.0157	9.0020	13.418	9.12	98.3	1009.3														
2018-06-03 20:00	1.148	0.290	3.422	1.270	0.261	2.958	0.624	0.305	2.159	0.739	0.294	1.788	1.060	0.337	2.596	274.4	0.7	74.9	31.6														6.02	9.0166	9.0069	13.060	9.46	97.7	1009.8														
2018-06-03 21:00	1.641	0.320	4.193	1.984	0.306	4.482	2.478	0.332	4.439	2.643	0.371	4.455	2.495	0.352	4.122	66.1	11.3	95.8	1.9														4.59	9.0208	9.0098	12.874	8.94	100.3	1010.3														
2018-06-03 22:00	4.022	0.418	5.733	4.610	0.252	5.625	4.392	0.283	5.199	4.066	0.310	5.216	3.274	0.339	4.503	79.0	2.4	93.6	11.7														3.76	9.0197	9.0116	12.837	8.62	100.5	1010.6														
2018-06-03 23:00	2.992	0.402	5.348	3.128	0.343	5.244	2.187	0.391	5.199	1.069	0.478	4.455	0.640	0.287	2.978	63.8	4.2	95.6	20.7														3.29	9.0206	9.0132	12.798	6.67	100.4	1010.8														
2018-06-04 00:00	0.583	0.340	2.266	0.612	0.354	2.196	0.411	0.228	1.399	0.430	0.255	1.788	0.784	0.349	2.215	71.3	4.6	220.9	0.2														2.24	9.0197	9.0155	12.760	5.60	100.6	1010.8														
2018-06-04 01:00	0.456	0.183	1.496	0.384	0.174	1.053	0.439	0.159	1.399	0.265	0.001	0.265	0.308	0.001	0.308	93.5	0.1	220.6	0.2														1.65	9.0208	9.0152	12.722	5.31	100.4	1010.9														
2018-06-04 02:00	1.128	0.247	2.266	1.132	0.250	2.196	1.481	0.208	2.539	0.735	0.222	2.169	0.760	0.219	2.215	97.5	3.7	164.0	11.5														1.11	9.0219	9.0173	12.685	5.75	100.5	1010.6														
2018-06-04 03:00	1.194	0.295	2.652	1.170	0.284	2.577	1.249	0.271	2.539	0.833	0.239	2.169	0.971	0.212	2.215	106.8	12.9	110.6	0.1														-0.05	9.0217	9.0186	12.648	5.49	100.5	1010.6														
2018-06-04 04:00	0.900	0.254	2.266	0.894	0.248	1.815	1.700	0.219	2.919	1.383	0.228	2.550	0.885	0.252	2.596	140.1	6.7	136.7	4.2														-0.79	9.0212	9.0202	12.615	5.30	100.5	1010.8														
2018-06-04 05:00	2.012	0.260	3.037	2.150	0.248	2.958	2.961	0.274	3.679	2.943	0.211	3.693	2.229	0.237	3.359	95.4	7.1	101.9	2.6														-1.59	9.0222	9.0208	12.582	5.02	100.5	1010.9														
2018-06-04 06:00	2.181	0.291	4.193	2.467	0.262	4.101	2.101	0.302	3.299	1.015	0.360	3.312	0.559	0.242	2.596	81.9	2.7	107.8	3.1														-2.18	9.0228	9.0226	12.552	4.51	100.2	1010.6														
2018-06-04 07:00	2.522	0.226	3.422	2.488	0.214	3.339	2.014	0.227	2.919	1.285	0.301	2.550	1.007	0.399	2.596	123.5	5.7	210.9	11.2														-2.43	9.0235	9.0233	12.525	3.93	100.5	1010.8														
2018-06-04 08:00	3.036	0.239	3.807	2.971	0.236	3.720	3.019	0.229	3.679	2.003	0.289	2.550	1.405	0.247	2.596	108.5	1.7	161.8	4.4														-2.06	9.0260	9.0225	12.437	4.03	98.4	1010.7														
2018-06-04 09:00	2.487	0.315	4.578	2.534	0.309	4.482	2.982	0.283	4.819	2.349	0.415	5.216	1.504	0.471	4.885	127.0	12.0	216.5	9.1														-1.88	9.0255	9.0221	12.394	3.64	99.1	1010.9														
2018-06-04 10:00	3.602	0.428	4.963	3.533	0.426	4.863	3.955	0.328	5.199	3.644	0.329	5.216	3.206	0.370	5.266	203.6	5.5	196.3	5.1														-1.37	9.0163	9.0221	13.193	4.46	100.5	1011.4														
2018-06-04 11:00	3.440	0.255	4.578	3.347	0.259	4.482	3.045	0.336	4.059	2.198	0.408	3.312	1.873	0.371	3.740	169.9	4.6	148.6	3.4														-0.73	9.0068	9.0211	14.118	4.56	100.5	1010.9														
2018-06-04 12:00	2.235	0.526	4.193	2.164	0.521	4.101	2.295	0.337	4.059	1.585	0.419	3.312	1.271	0.451	2.978	161.7	10.8	164.2	16.6														0.67	9.0072	9.0187	14.055	4.18	100.4	1010.9														
2018-06-04 13:00	1.844	0.451	3.422	1.809	0.452	3.339	1.287	0.476	2.919	0.484	0.356	2.169	0.453	0.264	1.833	188.1	12.3	194.8	6.7														3.77	9.0081	9.0138	13.991	5.34	99.0	1010.4														
2018-06-04 14:00	1.145	0.474	3.037	1.100	0.452	2.958	1.068	0.448	2.539	0.761	0.484	2.550	0.824	0.487	2.596	185.0	31.1	233.7	11.6														7.79	9.0107	9.0069	13.908	6.65	100.5	1009.6														
2018-06-04 15:00	1.549	0.499	3.422	1.476	0.489	3.339	1.323	0.451	3.679	0.871	0.445	3.312	0.806	0.419	2.978	178.5	17.3	219.6	10.7														9.43	9.0118	9.0034	13.875	7.92	100.4	1008.8														
2018-06-04 16:00	1.907	0.442	3.422	1.823	0.358	2.958	1.551	0.355	2.919	1.008	0.412	2.169	0.757	0.451	2.215	169.7	10.5	204.8	10.8														10.81	9.0134	9.0001	13.842	9.36	100.5	1008.6														
2018-06-04 17:00	1.282	0.472	3.037	1.308	0.470	2.958	1.173	0.377	2.539	0.775	0.322	2.169	0.570	0.346	2.215	170.6	18.6	201.2	6.4														11.39	9.0142	8.9986	13.816	10.07	100.4	1008.8														
2018-06-04 18:00	0.340	0.011	0.725	0.292	0.030	1.053	0.524	0.288	1.399	0.594	0.300	1.788	1.149	0.241	2.215	50.1	22.6	295.8	16.6														12.61	9.0162	8.9973	13.795	10.35	100.4	1008.7														
2018-06-04 19:00	1.082	0.309	2.652	1.019	0.315	2.577	1.613	0.231	2.919	1.515	0.274	2.931	1.664	0.255	2.978	236.6	7.0	280.8	3.4														9.75	9.0152	8.9982	13.419	9.46	100.5	1009.3														
2018-06-04 20:00	2.795	0.208	3.422	2.637	0.246	3.339	2.741	0.217	3.299	2.682	0.229	3.312	2.694	0.252	3.359	242.0	4.2	276.2	1.5														6.77	9.0167	9.0051	13.060	9.33	100.5	1009.3														
2018-06-04 21:00	2.138	0.207	3.422	1.853	0.237	3.339	2.363	0.196	3.299	2.506	0.198	3.693	1.843	0.310	3.359	257.3	3.7	273.9	0.2														5.23	9.0190	9.0080	12.874	8.89	100.5	1009.8														
2018-06-04 22:00	1.726	0.279	2.652	1.713	0.293	2.577	1.417	0.215	2.159	0.538	0.315	1.407	0.660	0.227	1.833	299.7	3.8	350.2	18.5														4.10	9.0186	9.0109	12.836	8.47	100.6	1010.1														
2018-06-04 23:00	1.911	0.273	4.578	1.942	0.277	4.482	2.407	0.341	5.579	2.636	0.306	5.216	3.082	0.268	5.266	19.6	10.7	76.3	3.2														3.13	9.0181	9.0129	12.796	7.80	100.4	1010.1														
2018-06-05 00:00	4.280	0.339	5.348	4.260	0.336	5.244	4.499	0.308	5.959	3.663	0.251	4.836	3.703	0.252	5.266	38.0	2.4	84.3	1.0														2.44	9.0203	9.0147	12.757	7.02	100.5	1009.8														
2018-06-05 01:00	2.895	0.296	3.807	2.917	0.293	3.720	3.043	0.340	4.439	3.124	0.326	4.836	3.542	0.288	4.885	26.6	4.4	82.4	1.2														2.01	9.0210	9.0143	12.719	6.68	100.6	1009.8														
2018-06-05 02:00	3.839	0.295	4.578	3.817	0.292	4.863	4.463	0.252	5.579	4.679	0.311	5.597	3.831	0.256	4.885	31.7	3.1	80.4	1.5														1.76	9.0207	9.0160	12.682	6.38	100.5	1008.9														
2018-06-05 03:00	4.706	0.362	6.889	4.688	0.360	6.768	5.272	0.325	6.719	4.361	0.249	5.216	4.206	0.333	5.647	39.0	3.7	83.7	3.0														1.38	9.0225	9.0168	12.646	5.30	100.6	1008.5														
2018-06-05 04:00	4.577	0.329	6.119	4.520	0.333	6.006	3.867	0.324	5.959	3.637	0.273	5.216	3.222	0.304	4.503	21.4	3.2	72.0	2.4														1.32	9.0215	9.0179	12.613	4.79	100.5	1008.3														
2018-06-05 05:00	5.275	0.348	6.889	5.212	0.338	6.768	4.711	0.304	5.959	4.833	0.326	6.359	4.554	0.340	6.029	30.8	3.4	72.9	2.1														1.32	9.0227	9.0165	12.582	4.03	100.5	1007.6														
2018-06-05 06:00	4.717	0.389	6.504	4.662	0.380	6.387	4.704	0.389	6.339	5.004	0.371	6.359	4.567	0.404	6.029	32.9	4.6	68.2	2.3														1.32	9.0238	9.0165	12.553	3.79	100.5	1006.7														
2018-06-05 07:00	5.388	0.562	7.660	5.346	0.549	7.530	4.577	0.600	6.719	3.978	0.541	5.978	3.317	0.466	5.266	7.9	3.4	33.1	7.5														1.34	9.0233	9.0168	12.527	3.54	100.5	1006.9														
2018-06-05 08:00	6.835	0.372	8.815	6.802	0.367	8.673	6.184	0.344	7.859	5.649	0.421	7.883	4.905	0.492	7.554	357.5	3.2	22.6	7.2														1.51	9.0249	9.0165	12.440	4.25	100.5	1006.3														
2018-06-05 09:00	6.244	0.590	8.430	6.193	0.582	8.673	5.093	0.565	7.479	4.317	0.535	6.359	3.704	0.544	6.029	6.4	5.5	28.9	8.3														1.68	9.0247	9.0160	12.364	2.87	100.5	1006.2														
2018-06-05 10:00	5.552	0.580	7.660	5.511	0.527	7.911	5.105	0.510	7.479	4.419	0.533	6.740	3.954	0.538	6.029	48.9	6.0	70.3	7.9														2.06	9.0245	9.0164	12.402	3.08	100.5	1006.3														
2018-06-05 11:00	6.808	0.575	8.815	6.725	0.570	8.673	6.209	0.647	8.239	5.474	0.775	7.883	5.072	0.767	7.554	40.4	4.7	60.4	8.4														2.60	9.0225	9.0153	12.722	3.72	100.4	1005.5														
2018-06-05 12:00	5.707	0.691	8.815	5.645	0.665	8.673	4.985	0.694	7.479	4.242	0.763	7.502	3.970	0.734	6.792	9.9	6.8	19.7	8.7														3.24	9.0132	9.0123	13.396	4.03	100.5	1005.5														
2018-06-05 13:00	5.077	0.449	6.889	5.036	0.452	6.768	4.287	0.513	6.339	3.337	0.587	5.216	3.059	0.591	5.266	355.4	5.0	9.6	8.3														3.72	9.0072	9.0121	13.920	4.35	100.5	1004.9														
